#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	12.880000
0.001700	0.001527	12.880000
0.001800	0.005873	12.880000
0.001900	0.012715	12.880000
0.002000	0.021762	12.880000
0.002100	0.032751	12.880000
0.002200	0.045445	12.880000
0.002300	0.059632	12.880000
0.002400	0.075120	12.880000
0.002500	0.091738	12.880000
0.002600	0.109330	12.880000
0.002700	0.127757	12.880000
0.002800	0.146896	12.880000
0.002900	0.166634	12.880000
0.003000	0.186870	12.880000
0.003100	0.207516	12.880000
0.003200	0.228490	12.880000
0.003300	0.249720	12.880000
0.003400	0.271143	12.880000
0.003500	0.292701	12.880000
0.003600	0.314343	12.880000
0.003700	0.336023	12.880000
0.003800	0.357702	12.880000
0.003900	0.379342	12.880000
0.004000	0.400914	12.880000
0.004100	0.422387	12.880000
0.004200	0.443739	12.880000
0.004300	0.464947	12.880000
0.004400	0.485992	12.880000
0.004500	0.506859	12.880000
0.004600	0.527531	12.880000
0.004700	0.547998	12.880000
0.004800	0.568249	11.990011
0.004900	0.588188	11.990011
0.005000	0.607737	11.990011
0.005100	0.626906	11.990011
0.005200	0.645708	11.990011
0.005300	0.664152	11.990011
0.005400	0.682249	11.990011
0.005500	0.700008	11.990011
0.005600	0.717438	11.990011
0.005700	0.734549	11.990011
0.005800	0.751347	11.990011
0.005900	0.767841	11.990011
0.006000	0.784039	11.990011
0.006100	0.799947	11.990011
0.006200	0.815574	11.990011
0.006300	0.830924	11.990011
0.006400	0.846005	11.990011
0.006500	0.860822	11.990011
0.006600	0.875382	11.990011
0.006700	0.889691	11.990011
0.006800	0.903754	11.990011
0.006900	0.917575	11.990011
0.007000	0.931162	11.990011
0.007100	0.944517	11.990011
0.007200	0.957647	11.990011
0.007300	0.970556	11.990011
0.007400	0.983248	11.990011
0.007500	0.995729	11.990011
0.007600	1.008001	11.990011
0.007700	1.020071	11.990011
0.007800	1.031941	11.990011
0.007900	1.043615	11.990011
0.008000	1.055099	11.990011
0.008100	1.066394	11.990011
0.008200	1.077506	11.990011
0.008300	1.088437	11.990011
0.008400	1.099192	11.990011
0.008500	1.109773	11.990011
0.008600	1.120184	5.462528
0.008700	1.129801	5.462528
0.008800	1.138096	5.462528
0.008900	1.145204	5.462528
0.009000	1.151249	5.462528
0.009100	1.156341	5.462528
0.009200	1.160582	5.462528
0.009300	1.164060	5.462528
0.009400	1.166859	5.462528
0.009500	1.169050	5.462528
0.009600	1.170700	5.462528
0.009700	1.171870	5.462528
0.009800	1.172613	5.462528
0.009900	1.172978	5.462528
0.010000	1.173008	5.462528
0.010100	1.172742	5.462528
0.010200	1.172217	5.462528
0.010300	1.171463	5.462528
0.010400	1.170511	5.462528
0.010500	1.169385	5.462528
0.010600	1.168109	5.462528
0.010700	1.166704	5.462528
0.010800	1.165189	5.462528
0.010900	1.163579	5.462528
0.011000	1.161891	5.462528
0.011100	1.160138	5.462528
0.011200	1.158332	5.462528
0.011300	1.156484	5.462528
0.011400	1.154603	5.462528
0.011500	1.152699	5.462528
0.011600	1.150778	5.462528
0.011700	1.148848	5.462528
0.011800	1.146915	5.462528
0.011900	1.144985	5.462528
0.012000	1.143061	5.462528
0.012100	1.141149	5.462528
0.012200	1.139252	5.462528
0.012300	1.137373	5.462528
0.012400	1.135516	5.462528
0.012500	1.133682	5.462528
0.012600	1.131875	5.462528
0.012700	1.130095	5.462528
0.012800	1.128345	3.072235
0.012900	1.126396	3.072235
0.013000	1.124055	3.072235
0.013100	1.121371	3.072235
0.013200	1.118389	3.072235
0.013300	1.115150	3.072235
0.013400	1.111689	3.072235
0.013500	1.108039	3.072235
0.013600	1.104229	3.072235
0.013700	1.100285	3.072235
0.013800	1.096230	3.072235
0.013900	1.092086	3.072235
0.014000	1.087871	3.072235
0.014100	1.083602	3.072235
0.014200	1.079294	3.072235
0.014300	1.074960	3.072235
0.014400	1.070611	3.072235
0.014500	1.066260	3.072235
0.014600	1.061914	3.072235
0.014700	1.057583	3.072235
0.014800	1.053273	3.072235
0.014900	1.048991	3.072235
0.015000	1.044743	3.072235
0.015100	1.040534	3.577918
0.015200	1.036416	3.577918
0.015300	1.032435	3.577918
0.015400	1.028583	3.577918
0.015500	1.024854	3.577918
0.015600	1.021243	3.577918
0.015700	1.017743	3.577918
0.015800	1.014349	3.577918
0.015900	1.011058	3.577918
0.016000	1.007864	3.577918
0.016100	1.004763	3.577918
0.016200	1.001752	3.577918
0.016300	0.998827	3.577918
0.016400	0.995985	3.577918
0.016500	0.993223	3.577918
0.016600	0.990538	3.577918
0.016700	0.987927	3.577918
0.016800	0.985389	3.577918
0.016900	0.982920	3.577918
0.017000	0.980518	3.577918
0.017100	0.978182	3.577918
0.017200	0.975909	3.577918
0.017300	0.973698	3.577918
0.017400	0.971546	3.577918
0.017500	0.969453	3.577918
0.017600	0.967416	3.577918
0.017700	0.965435	3.577918
0.017800	0.963507	3.577918
0.017900	0.961631	3.577918
0.018000	0.959807	3.577918
0.018100	0.958032	3.577918
0.018200	0.956305	3.577918
0.018300	0.954627	3.577918
0.018400	0.952994	3.577918
0.018500	0.951407	3.577918
0.018600	0.949863	3.577918
0.018700	0.948364	3.577918
0.018800	0.946906	3.577918
0.018900	0.945490	3.577918
0.019000	0.944114	3.577918
0.019100	0.942778	3.577918
0.019200	0.941480	3.577918
0.019300	0.940221	3.577918
0.019400	0.938998	3.577918
0.019500	0.937813	3.577918
0.019600	0.936662	4.888544
0.019700	0.935673	4.888544
0.019800	0.934951	4.888544
0.019900	0.934468	4.888544
0.020000	0.934200	4.888544
0.020100	0.934124	4.888544
0.020200	0.934221	4.888544
0.020300	0.934472	4.888544
0.020400	0.934860	4.888544
0.020500	0.935372	4.888544
0.020600	0.935993	4.888544
0.020700	0.936712	4.888544
0.020800	0.937517	4.888544
0.020900	0.938400	4.888544
0.021000	0.939350	4.888544
0.021100	0.940361	4.888544
0.021200	0.941425	4.888544
0.021300	0.942536	4.888544
0.021400	0.943687	4.888544
0.021500	0.944874	4.888544
0.021600	0.946092	4.888544
0.021700	0.947336	4.888544
0.021800	0.948604	4.888544
0.021900	0.949891	4.888544
0.022000	0.951195	4.888544
0.022100	0.952512	4.888544
0.022200	0.953841	4.888544
0.022300	0.955179	4.888544
0.022400	0.956524	4.888544
0.022500	0.957875	4.888544
0.022600	0.959229	4.888544
0.022700	0.960586	4.888544
0.022800	0.961944	4.888544
0.022900	0.963302	4.888544
0.023000	0.964660	4.888544
0.023100	0.966016	4.888544
0.023200	0.967369	4.888544
0.023300	0.968719	4.888544
0.023400	0.970065	4.888544
0.023500	0.971408	4.888544
0.023600	0.972745	4.888544
0.023700	0.974077	4.888544
0.023800	0.975404	4.888544
0.023900	0.976725	4.888544
0.024000	0.978041	4.888544
0.024100	0.979350	4.888544
0.024200	0.980652	4.888544
0.024300	0.981949	4.888544
0.024400	0.983238	4.888544
0.024500	0.984521	4.888544
0.024600	0.985797	4.941793
0.024700	0.987071	4.941793
0.024800	0.988348	4.941793
0.024900	0.989627	4.941793
0.025000	0.990906	4.941793
0.025100	0.992185	4.941793
0.025200	0.993462	4.941793
0.025300	0.994738	4.941793
0.025400	0.996011	4.941793
0.025500	0.997282	4.941793
0.025600	0.998549	4.941793
0.025700	0.999812	4.941793
0.025800	1.001071	4.941793
0.025900	1.002326	4.941793
0.026000	1.003576	4.941793
0.026100	1.004821	4.941793
0.026200	1.006061	4.941793
0.026300	1.007295	4.941793
0.026400	1.008525	4.941793
0.026500	1.009748	4.941793
0.026600	1.010966	4.941793
0.026700	1.012179	4.941793
0.026800	1.013386	4.941793
0.026900	1.014587	4.941793
0.027000	1.015782	4.941793
0.027100	1.016971	4.623401
0.027200	1.018124	4.623401
0.027300	1.019215	4.623401
0.027400	1.020250	4.623401
0.027500	1.021235	4.623401
0.027600	1.022175	4.623401
0.027700	1.023076	4.623401
0.027800	1.023941	4.623401
0.027900	1.024775	4.623401
0.028000	1.025580	4.623401
0.028100	1.026361	4.623401
0.028200	1.027119	4.623401
0.028300	1.027858	4.623401
0.028400	1.028580	4.623401
0.028500	1.029286	4.623401
0.028600	1.029980	4.623401
0.028700	1.030661	4.623401
0.028800	1.031333	4.623401
0.028900	1.031996	4.623401
0.029000	1.032651	4.623401
0.029100	1.033301	4.623401
0.029200	1.033944	4.623401
0.029300	1.034584	4.623401
0.029400	1.035219	4.623401
0.029500	1.035852	4.623401
0.029600	1.036482	4.623401
0.029700	1.037110	4.623401
0.029800	1.037737	4.623401
0.029900	1.038363	4.623401
0.030000	1.038989	4.623401
0.030100	1.039615	4.623401
0.030200	1.040241	4.623401
0.030300	1.040867	4.201307
0.030400	1.041454	4.201307
0.030500	1.041966	4.201307
0.030600	1.042414	4.201307
0.030700	1.042804	4.201307
0.030800	1.043144	4.201307
0.030900	1.043440	4.201307
0.031000	1.043699	4.201307
0.031100	1.043924	4.201307
0.031200	1.044122	4.201307
0.031300	1.044295	4.201307
0.031400	1.044449	4.201307
0.031500	1.044585	4.201307
0.031600	1.044708	4.201307
0.031700	1.044820	4.201307
0.031800	1.044922	4.201307
0.031900	1.045019	4.201307
0.032000	1.045110	4.201307
0.032100	1.045199	4.201307
0.032200	1.045287	4.201307
0.032300	1.045374	4.201307
0.032400	1.045462	4.201307
0.032500	1.045553	4.201307
0.032600	1.045647	4.201307
0.032700	1.045745	4.201307
0.032800	1.045847	4.201307
0.032900	1.045955	4.201307
0.033000	1.046069	4.201307
0.033100	1.046189	4.201307
0.033200	1.046316	4.201307
0.033300	1.046451	4.201307
0.033400	1.046592	4.201307
0.033500	1.046742	4.201307
0.033600	1.046899	4.201307
0.033700	1.047064	4.201307
0.033800	1.047238	4.201307
0.033900	1.047420	4.201307
0.034000	1.047610	4.201307
0.034100	1.047809	4.201307
0.034200	1.048017	4.201307
0.034300	1.048233	4.201307
0.034400	1.048457	4.201307
0.034500	1.048690	4.201307
0.034600	1.048932	4.201307
0.034700	1.049182	4.201307
0.034800	1.049440	4.201307
0.034900	1.049707	4.201307
0.035000	1.049982	4.201307
0.035100	1.050265	4.201307
0.035200	1.050556	4.201307
0.035300	1.050856	4.201307
0.035400	1.051163	4.201307
0.035500	1.051478	3.921194
0.035600	1.051774	3.921194
0.035700	1.052028	3.921194
0.035800	1.052245	3.921194
0.035900	1.052431	3.921194
0.036000	1.052590	3.921194
0.036100	1.052726	3.921194
0.036200	1.052842	3.921194
0.036300	1.052943	3.921194
0.036400	1.053031	3.921194
0.036500	1.053108	3.921194
0.036600	1.053178	3.921194
0.036700	1.053241	3.921194
0.036800	1.053300	3.921194
0.036900	1.053357	3.921194
0.037000	1.053412	3.921194
0.037100	1.053468	3.921194
0.037200	1.053526	3.921194
0.037300	1.053586	3.921194
0.037400	1.053649	3.921194
0.037500	1.053717	3.701413
0.037600	1.053769	3.701413
0.037700	1.053787	3.701413
0.037800	1.053776	3.701413
0.037900	1.053742	3.701413
0.038000	1.053687	3.701413
0.038100	1.053617	3.701413
0.038200	1.053533	3.701413
0.038300	1.053439	3.701413
0.038400	1.053337	3.701413
0.038500	1.053230	3.701413
0.038600	1.053120	3.701413
0.038700	1.053008	3.701413
0.038800	1.052897	3.701413
0.038900	1.052787	3.701413
0.039000	1.052680	3.701413
0.039100	1.052577	3.701413
0.039200	1.052479	3.701413
0.039300	1.052387	3.701413
0.039400	1.052302	3.701413
0.039500	1.052224	3.701413
0.039600	1.052154	3.701413
0.039700	1.052092	3.701413
0.039800	1.052039	3.701413
0.039900	1.051995	3.701413
0.040000	1.051961	3.701413
0.040100	1.051936	3.701413
0.040200	1.051922	3.701413
0.040300	1.051917	3.701413
0.040400	1.051923	3.701413
0.040500	1.051938	3.701413
0.040600	1.051965	3.701413
0.040700	1.052001	3.701413
0.040800	1.052048	3.701413
0.040900	1.052106	3.701413
0.041000	1.052174	3.701413
0.041100	1.052252	3.701413
0.041200	1.052341	3.701413
0.041300	1.052440	3.701413
0.041400	1.052549	3.701413
0.041500	1.052668	3.701413
0.041600	1.052797	3.554778
0.041700	1.052921	3.554778
0.041800	1.053030	3.554778
0.041900	1.053125	3.554778
0.042000	1.053210	3.554778
0.042100	1.053286	3.554778
0.042200	1.053355	3.554778
0.042300	1.053420	3.554778
0.042400	1.053482	3.554778
0.042500	1.053542	3.554778
0.042600	1.053602	3.554778
0.042700	1.053663	3.554778
0.042800	1.053726	3.554778
0.042900	1.053792	3.554778
0.043000	1.053861	3.554778
0.043100	1.053935	3.554778
0.043200	1.054014	3.554778
0.043300	1.054098	3.554778
0.043400	1.054188	3.554778
0.043500	1.054285	3.554778
0.043600	1.054388	3.554778
0.043700	1.054498	3.554778
0.043800	1.054615	3.554778
0.043900	1.054740	3.554778
0.044000	1.054872	3.554778
0.044100	1.055012	3.554778
0.044200	1.055160	3.554778
0.044300	1.055316	3.554778
0.044400	1.055480	3.554778
0.044500	1.055651	3.554778
0.044600	1.055831	3.554778
0.044700	1.056019	3.554778
0.044800	1.056215	3.554778
0.044900	1.056419	3.554778
0.045000	1.056630	3.554778
0.045100	1.056850	3.554778
0.045200	1.057078	3.554778
0.045300	1.057313	3.554778
0.045400	1.057556	3.554778
